"Notes"	"Disease"	"Disease Code"	"Year"	"Year Code"	"Regions/States"	"Regions/States Code"	Case Count	Population for Published Rate	Published Rate
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"Iowa"	"19"	0	3155070	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"Kansas"	"20"	0	2913314	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"Minnesota"	"27"	0	5639632	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"Missouri"	"29"	0	6137428	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"Nebraska"	"31"	0	1934408	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"North Dakota"	"38"	0	762062	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"South Dakota"	"46"	0	884659	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"South Atlantic"	"REGION5"	0	65784817	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"Delaware"	"10"	0	973764	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"District of Columbia"	"11"	0	705749	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"Florida"	"12"	0	21477737	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"Georgia"	"13"	0	10617423	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"Maryland"	"24"	0	6045680	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"North Carolina"	"37"	0	10488084	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"South Carolina"	"45"	0	5148714	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"Virginia"	"51"	0	8535519	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"West Virginia"	"54"	0	1792147	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"East South Central"	"REGION6"	0	19176181	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"Alabama"	"01"	0	4903185	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"Kentucky"	"21"	0	4467673	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"Mississippi"	"28"	0	2976149	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"Tennessee"	"47"	0	6829174	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"West South Central"	"REGION7"	0	40619450	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"Arkansas"	"05"	0	3017804	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"Louisiana"	"22"	0	4648794	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"Oklahoma"	"40"	0	3956971	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"Texas"	"48"	0	28995881	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"Mountain"	"REGION8"	0	24854998	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"Arizona"	"04"	0	7278717	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"Colorado"	"08"	0	5758736	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"Idaho"	"16"	0	1787065	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"Montana"	"30"	0	1068778	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"Nevada"	"32"	0	3080156	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"New Mexico"	"35"	0	2096829	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"Utah"	"49"	0	3205958	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"Wyoming"	"56"	0	578759	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"Pacific"	"REGION9"	0	53492270	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"Alaska"	"02"	0	731545	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"California"	"06"	0	39512223	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"Hawaii"	"15"	0	1415872	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"Oregon"	"41"	0	4217737	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"Washington"	"53"	0	7614893	0.00
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"Territories"	"REGION10"	0	Not Available	Not Applicable
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"American Samoa"	"60"	0	Not Available	Not Applicable
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"Commonwealth of Northern Mariana Islands"	"69"	0	Not Available	Not Applicable
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"Guam"	"66"	0	Not Available	Not Applicable
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"Puerto Rico"	"72"	0	Not Available	Not Applicable
	"Novel Influenza A virus infections"	"11062"	"2019"	"2019"	"U.S. Virgin Islands"	"78"	0	Not Available	Not Applicable
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"United States"	"U.S."	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"New England"	"REGION1"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Connecticut"	"09"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Maine"	"23"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Massachusetts"	"25"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"New Hampshire"	"33"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Rhode Island"	"44"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Vermont"	"50"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Middle Atlantic"	"REGION2"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"New Jersey"	"34"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"New York (excluding New York City)"	"36888"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"New York City"	"75772"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Pennsylvania"	"42"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"East North Central"	"REGION3"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Illinois"	"17"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Indiana"	"18"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Michigan"	"26"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Ohio"	"39"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Wisconsin"	"55"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"West North Central"	"REGION4"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Iowa"	"19"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Kansas"	"20"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Minnesota"	"27"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Missouri"	"29"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Nebraska"	"31"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"North Dakota"	"38"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"South Dakota"	"46"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"South Atlantic"	"REGION5"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Delaware"	"10"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"District of Columbia"	"11"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Florida"	"12"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Georgia"	"13"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Maryland"	"24"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"North Carolina"	"37"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"South Carolina"	"45"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Virginia"	"51"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"West Virginia"	"54"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"East South Central"	"REGION6"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Alabama"	"01"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Kentucky"	"21"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Mississippi"	"28"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Tennessee"	"47"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"West South Central"	"REGION7"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Arkansas"	"05"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Louisiana"	"22"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Oklahoma"	"40"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Texas"	"48"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Mountain"	"REGION8"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Arizona"	"04"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Colorado"	"08"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Idaho"	"16"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Montana"	"30"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Nevada"	"32"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"New Mexico"	"35"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Utah"	"49"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Wyoming"	"56"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Pacific"	"REGION9"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Alaska"	"02"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"California"	"06"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Hawaii"	"15"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Oregon"	"41"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Washington"	"53"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Territories"	"REGION10"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"American Samoa"	"60"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Commonwealth of Northern Mariana Islands"	"69"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Guam"	"66"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"Puerto Rico"	"72"	0	0	0.00
	"Paratyphoid fever"	"50236"	"2019"	"2019"	"U.S. Virgin Islands"	"78"	0	0	0.00
	"Pertussis"	"10190"	"2019"	"2019"	"United States"	"U.S."	18617	328239523	5.67
	"Pertussis"	"10190"	"2019"	"2019"	"New England"	"REGION1"	876	14845063	5.90
	"Pertussis"	"10190"	"2019"	"2019"	"Connecticut"	"09"	63	3565287	1.77
	"Pertussis"	"10190"	"2019"	"2019"	"Maine"	"23"	383	1344212	28.49
	"Pertussis"	"10190"	"2019"	"2019"	"Massachusetts"	"25"	294	6892503	4.27
	"Pertussis"	"10190"	"2019"	"2019"	"New Hampshire"	"33"	49	1359711	3.60
	"Pertussis"	"10190"	"2019"	"2019"	"Rhode Island"	"44"	44	1059361	4.15
	"Pertussis"	"10190"	"2019"	"2019"	"Vermont"	"50"	43	623989	6.89
	"Pertussis"	"10190"	"2019"	"2019"	"Middle Atlantic"	"REGION2"	2078	41137740	5.05
	"Pertussis"	"10190"	"2019"	"2019"	"New Jersey"	"34"	458	8882190	5.16
	"Pertussis"	"10190"	"2019"	"2019"	"New York (excluding New York City)"	"36888"	759	11116744	6.83
	"Pertussis"	"10190"	"2019"	"2019"	"New York City"	"75772"	222	8336817	2.66
	"Pertussis"	"10190"	"2019"	"2019"	"Pennsylvania"	"42"	639	12801989	4.99
	"Pertussis"	"10190"	"2019"	"2019"	"East North Central"	"REGION3"	3103	46902431	6.62
	"Pertussis"	"10190"	"2019"	"2019"	"Illinois"	"17"	912	12671821	7.20
	"Pertussis"	"10190"	"2019"	"2019"	"Indiana"	"18"	218	6732219	3.24
	"Pertussis"	"10190"	"2019"	"2019"	"Michigan"	"26"	543	9986857	5.44
	"Pertussis"	"10190"	"2019"	"2019"	"Ohio"	"39"	898	11689100	7.68
	"Pertussis"	"10190"	"2019"	"2019"	"Wisconsin"	"55"	532	5822434	9.14
	"Pertussis"	"10190"	"2019"	"2019"	"West North Central"	"REGION4"	1672	21426573	7.80
	"Pertussis"	"10190"	"2019"	"2019"	"Iowa"	"19"	244	3155070	7.73
	"Pertussis"	"10190"	"2019"	"2019"	"Kansas"	"20"	192	2913314	6.59
	"Pertussis"	"10190"	"2019"	"2019"	"Minnesota"	"27"	466	5639632	8.26
	"Pertussis"	"10190"	"2019"	"2019"	"Missouri"	"29"	393	6137428	6.40
	"Pertussis"	"10190"	"2019"	"2019"	"Nebraska"	"31"	192	1934408	9.93
	"Pertussis"	"10190"	"2019"	"2019"	"North Dakota"	"38"	38	762062	4.99
	"Pertussis"	"10190"	"2019"	"2019"	"South Dakota"	"46"	147	884659	16.62
	"Pertussis"	"10190"	"2019"	"2019"	"South Atlantic"	"REGION5"	1994	65784817	3.03
	"Pertussis"	"10190"	"2019"	"2019"	"Delaware"	"10"	7	973764	0.72
	"Pertussis"	"10190"	"2019"	"2019"	"District of Columbia"	"11"	26	705749	3.68
	"Pertussis"	"10190"	"2019"	"2019"	"Florida"	"12"	391	21477737	1.82
	"Pertussis"	"10190"	"2019"	"2019"	"Georgia"	"13"	339	10617423	3.19
	"Pertussis"	"10190"	"2019"	"2019"	"Maryland"	"24"	104	6045680	1.72
	"Pertussis"	"10190"	"2019"	"2019"	"North Carolina"	"37"	491	10488084	4.68
	"Pertussis"	"10190"	"2019"	"2019"	"South Carolina"	"45"	226	5148714	4.39
	"Pertussis"	"10190"	"2019"	"2019"	"Virginia"	"51"	371	8535519	4.35
	"Pertussis"	"10190"	"2019"	"2019"	"West Virginia"	"54"	39	1792147	2.18
	"Pertussis"	"10190"	"2019"	"2019"	"East South Central"	"REGION6"	725	19176181	3.78
	"Pertussis"	"10190"	"2019"	"2019"	"Alabama"	"01"	261	4903185	5.32
	"Pertussis"	"10190"	"2019"	"2019"	"Kentucky"	"21"	214	4467673	4.79
	"Pertussis"	"10190"	"2019"	"2019"	"Mississippi"	"28"	54	2976149	1.81
	"Pertussis"	"10190"	"2019"	"2019"	"Tennessee"	"47"	196	6829174	2.87
	"Pertussis"	"10190"	"2019"	"2019"	"West South Central"	"REGION7"	1574	40619450	3.87
	"Pertussis"	"10190"	"2019"	"2019"	"Arkansas"	"05"	133	3017804	4.41
	"Pertussis"	"10190"	"2019"	"2019"	"Louisiana"	"22"	86	4648794	1.85
	"Pertussis"	"10190"	"2019"	"2019"	"Oklahoma"	"40"	47	3956971	1.19
	"Pertussis"	"10190"	"2019"	"2019"	"Texas"	"48"	1308	28995881	4.51
	"Pertussis"	"10190"	"2019"	"2019"	"Mountain"	"REGION8"	2251	24854998	9.06
	"Pertussis"	"10190"	"2019"	"2019"	"Arizona"	"04"	379	7278717	5.21
	"Pertussis"	"10190"	"2019"	"2019"	"Colorado"	"08"	464	5758736	8.06
	"Pertussis"	"10190"	"2019"	"2019"	"Idaho"	"16"	252	1787065	14.10
	"Pertussis"	"10190"	"2019"	"2019"	"Montana"	"30"	495	1068778	46.31
	"Pertussis"	"10190"	"2019"	"2019"	"Nevada"	"32"	75	3080156	2.43
	"Pertussis"	"10190"	"2019"	"2019"	"New Mexico"	"35"	167	2096829	7.96
	"Pertussis"	"10190"	"2019"	"2019"	"Utah"	"49"	389	3205958	12.13
	"Pertussis"	"10190"	"2019"	"2019"	"Wyoming"	"56"	30	578759	5.18
	"Pertussis"	"10190"	"2019"	"2019"	"Pacific"	"REGION9"	4344	53492270	8.12
	"Pertussis"	"10190"	"2019"	"2019"	"Alaska"	"02"	45	731545	6.15
	"Pertussis"	"10190"	"2019"	"2019"	"California"	"06"	3225	39512223	8.16
	"Pertussis"	"10190"	"2019"	"2019"	"Hawaii"	"15"	54	1415872	3.81
	"Pertussis"	"10190"	"2019"	"2019"	"Oregon"	"41"	422	4217737	10.01
	"Pertussis"	"10190"	"2019"	"2019"	"Washington"	"53"	598	7614893	7.85
	"Pertussis"	"10190"	"2019"	"2019"	"Territories"	"REGION10"	161	Not Available	Not Applicable
	"Pertussis"	"10190"	"2019"	"2019"	"American Samoa"	"60"	0	Not Available	Not Applicable
	"Pertussis"	"10190"	"2019"	"2019"	"Commonwealth of Northern Mariana Islands"	"69"	0	Not Available	Not Applicable
	"Pertussis"	"10190"	"2019"	"2019"	"Guam"	"66"	12	Not Available	Not Applicable
	"Pertussis"	"10190"	"2019"	"2019"	"Puerto Rico"	"72"	149	Not Available	Not Applicable
	"Pertussis"	"10190"	"2019"	"2019"	"U.S. Virgin Islands"	"78"	0	Not Available	Not Applicable
	"Plague"	"10440"	"2019"	"2019"	"United States"	"U.S."	1	328239523	0.00
	"Plague"	"10440"	"2019"	"2019"	"New England"	"REGION1"	0	14845063	0.00
	"Plague"	"10440"	"2019"	"2019"	"Connecticut"	"09"	0	3565287	0.00
	"Plague"	"10440"	"2019"	"2019"	"Maine"	"23"	0	1344212	0.00
	"Plague"	"10440"	"2019"	"2019"	"Massachusetts"	"25"	0	6892503	0.00
	"Plague"	"10440"	"2019"	"2019"	"New Hampshire"	"33"	0	1359711	0.00
	"Plague"	"10440"	"2019"	"2019"	"Rhode Island"	"44"	0	1059361	0.00
	"Plague"	"10440"	"2019"	"2019"	"Vermont"	"50"	0	623989	0.00
	"Plague"	"10440"	"2019"	"2019"	"Middle Atlantic"	"REGION2"	0	41137740	0.00
	"Plague"	"10440"	"2019"	"2019"	"New Jersey"	"34"	0	8882190	0.00
	"Plague"	"10440"	"2019"	"2019"	"New York (excluding New York City)"	"36888"	0	11116744	0.00
	"Plague"	"10440"	"2019"	"2019"	"New York City"	"75772"	0	8336817	0.00
	"Plague"	"10440"	"2019"	"2019"	"Pennsylvania"	"42"	0	12801989	0.00
	"Plague"	"10440"	"2019"	"2019"	"East North Central"	"REGION3"	0	46902431	0.00
	"Plague"	"10440"	"2019"	"2019"	"Illinois"	"17"	0	12671821	0.00
	"Plague"	"10440"	"2019"	"2019"	"Indiana"	"18"	0	6732219	0.00
	"Plague"	"10440"	"2019"	"2019"	"Michigan"	"26"	0	9986857	0.00
	"Plague"	"10440"	"2019"	"2019"	"Ohio"	"39"	0	11689100	0.00
	"Plague"	"10440"	"2019"	"2019"	"Wisconsin"	"55"	0	5822434	0.00
	"Plague"	"10440"	"2019"	"2019"	"West North Central"	"REGION4"	0	21426573	0.00
	"Plague"	"10440"	"2019"	"2019"	"Iowa"	"19"	0	3155070	0.00
	"Plague"	"10440"	"2019"	"2019"	"Kansas"	"20"	0	2913314	0.00
	"Plague"	"10440"	"2019"	"2019"	"Minnesota"	"27"	0	5639632	0.00
	"Plague"	"10440"	"2019"	"2019"	"Missouri"	"29"	0	6137428	0.00
	"Plague"	"10440"	"2019"	"2019"	"Nebraska"	"31"	0	1934408	0.00
	"Plague"	"10440"	"2019"	"2019"	"North Dakota"	"38"	0	762062	0.00
	"Plague"	"10440"	"2019"	"2019"	"South Dakota"	"46"	0	884659	0.00
	"Plague"	"10440"	"2019"	"2019"	"South Atlantic"	"REGION5"	0	65784817	0.00
	"Plague"	"10440"	"2019"	"2019"	"Delaware"	"10"	0	973764	0.00
	"Plague"	"10440"	"2019"	"2019"	"District of Columbia"	"11"	0	705749	0.00
	"Plague"	"10440"	"2019"	"2019"	"Florida"	"12"	0	21477737	0.00
	"Plague"	"10440"	"2019"	"2019"	"Georgia"	"13"	0	10617423	0.00
	"Plague"	"10440"	"2019"	"2019"	"Maryland"	"24"	0	6045680	0.00
	"Plague"	"10440"	"2019"	"2019"	"North Carolina"	"37"	0	10488084	0.00
	"Plague"	"10440"	"2019"	"2019"	"South Carolina"	"45"	0	5148714	0.00
	"Plague"	"10440"	"2019"	"2019"	"Virginia"	"51"	0	8535519	0.00
	"Plague"	"10440"	"2019"	"2019"	"West Virginia"	"54"	0	1792147	0.00
	"Plague"	"10440"	"2019"	"2019"	"East South Central"	"REGION6"	0	19176181	0.00
	"Plague"	"10440"	"2019"	"2019"	"Alabama"	"01"	0	4903185	0.00
	"Plague"	"10440"	"2019"	"2019"	"Kentucky"	"21"	0	4467673	0.00
	"Plague"	"10440"	"2019"	"2019"	"Mississippi"	"28"	0	2976149	0.00
	"Plague"	"10440"	"2019"	"2019"	"Tennessee"	"47"	0	6829174	0.00
	"Plague"	"10440"	"2019"	"2019"	"West South Central"	"REGION7"	0	40619450	0.00
	"Plague"	"10440"	"2019"	"2019"	"Arkansas"	"05"	0	3017804	0.00
	"Plague"	"10440"	"2019"	"2019"	"Louisiana"	"22"	0	4648794	0.00
	"Plague"	"10440"	"2019"	"2019"	"Oklahoma"	"40"	0	3956971	0.00
	"Plague"	"10440"	"2019"	"2019"	"Texas"	"48"	0	28995881	0.00
	"Plague"	"10440"	"2019"	"2019"	"Mountain"	"REGION8"	1	24854998	0.00
	"Plague"	"10440"	"2019"	"2019"	"Arizona"	"04"	0	7278717	0.00
	"Plague"	"10440"	"2019"	"2019"	"Colorado"	"08"	0	5758736	0.00
	"Plague"	"10440"	"2019"	"2019"	"Idaho"	"16"	0	1787065	0.00
	"Plague"	"10440"	"2019"	"2019"	"Montana"	"30"	0	1068778	0.00
	"Plague"	"10440"	"2019"	"2019"	"Nevada"	"32"	0	3080156	0.00
	"Plague"	"10440"	"2019"	"2019"	"New Mexico"	"35"	1	2096829	0.05
	"Plague"	"10440"	"2019"	"2019"	"Utah"	"49"	0	3205958	0.00
	"Plague"	"10440"	"2019"	"2019"	"Wyoming"	"56"	0	578759	0.00
	"Plague"	"10440"	"2019"	"2019"	"Pacific"	"REGION9"	0	53492270	0.00
	"Plague"	"10440"	"2019"	"2019"	"Alaska"	"02"	0	731545	0.00
	"Plague"	"10440"	"2019"	"2019"	"California"	"06"	0	39512223	0.00
	"Plague"	"10440"	"2019"	"2019"	"Hawaii"	"15"	0	1415872	0.00
	"Plague"	"10440"	"2019"	"2019"	"Oregon"	"41"	0	4217737	0.00
	"Plague"	"10440"	"2019"	"2019"	"Washington"	"53"	0	7614893	0.00
	"Plague"	"10440"	"2019"	"2019"	"Territories"	"REGION10"	0	Not Available	Not Applicable
	"Plague"	"10440"	"2019"	"2019"	"American Samoa"	"60"	0	Not Available	Not Applicable
	"Plague"	"10440"	"2019"	"2019"	"Commonwealth of Northern Mariana Islands"	"69"	0	Not Available	Not Applicable
	"Plague"	"10440"	"2019"	"2019"	"Guam"	"66"	0	Not Available	Not Applicable
	"Plague"	"10440"	"2019"	"2019"	"Puerto Rico"	"72"	0	Not Available	Not Applicable
	"Plague"	"10440"	"2019"	"2019"	"U.S. Virgin Islands"	"78"	0	Not Available	Not Applicable
	"Poliomyelitis, paralytic"	"10410"	"2019"	"2019"	"United States"	"U.S."	0	328239523	0.00
	"Poliomyelitis, paralytic"	"10410"	"2019"	"2019"	"New England"	"REGION1"	0	14845063	0.00
	"Poliomyelitis, paralytic"	"10410"	"2019"	"2019"	"Connecticut"	"09"	0	3565287	0.00
	"Poliomyelitis, paralytic"	"10410"	"2019"	"2019"	"Maine"	"23"	0	1344212	0.00
	"Poliomyelitis, paralytic"	"10410"	"2019"	"2019"	"Massachusetts"	"25"	0	6892503	0.00
	"Poliomyelitis, paralytic"	"10410"	"2019"	"2019"	"New Hampshire"	"33"	0	1359711	0.00
	"Poliomyelitis, paralytic"	"10410"	"2019"	"2019"	"Rhode Island"	"44"	0	1059361	0.00
	"Poliomyelitis, paralytic"	"10410"	"2019"	"2019"	"Vermont"	"50"	0	623989	0.00
	"Poliomyelitis, paralytic"	"10410"	"2019"	"2019"	"Middle Atlantic"	"REGION2"	0	41137740	0.00
	"Poliomyelitis, paralytic"	"10410"	"2019"	"2019"	"New Jersey"	"34"	0	8882190	0.00
	"Poliomyelitis, paralytic"	"10410"	"2019"	"2019"	"New York (excluding New York City)"	"36888"	0	11116744	0.00
	"Poliomyelitis, paralytic"	"10410"	"2019"	"2019"	"New York City"	"75772"	0	8336817	0.00
	"Poliomyelitis, paralytic"	"10410"	"2019"	"2019"	"Pennsylvania"	"42"	0	12801989	0.00
	"Poliomyelitis, paralytic"	"10410"	"2019"	"2019"	"East North Central"	"REGION3"	0	46902431	0.00
	"Poliomyelitis, paralytic"	"10410"	"2019"	"2019"	"Illinois"	"17"	0	12671821	0.00
	"Poliomyelitis, paralytic"	"10410"	"2019"	"2019"	"Indiana"	"18"	0	6732219	0.00
	"Poliomyelitis, paralytic"	"10410"	"2019"	"2019"	"Michigan"	"26"	0	9986857	0.00
	"Poliomyelitis, paralytic"	"10410"	"2019"	"2019"	"Ohio"	"39"	0	11689100	0.00
	"Poliomyelitis, paralytic"	"10410"	"2019"	"2019"	"Wisconsin"	"55"	0	5822434	0.00
	"Poliomyelitis, paralytic"	"10410"	"2019"	"2019"	"West North Central"	"REGION4"	0	21426573	0.00
	"Poliomyelitis, paralytic"	"10410"	"2019"	"2019"	"Iowa"	"19"	0	3155070	0.00
	"Poliomyelitis, paralytic"	"10410"	"2019"	"2019"	"Kansas"	"20"	0	2913314	0.00
	"Poliomyelitis, paralytic"	"10410"	"2019"	"2019"	"Minnesota"	"27"	0	5639632	0.00
	"Poliomyelitis, paralytic"	"10410"	"2019"	"2019"	"Missouri"	"29"	0	6137428	0.00
	"Poliomyelitis, paralytic"	"10410"	"2019"	"2019"	"Nebraska"	"31"	0	1934408	0.00
	"Poliomyelitis, paralytic"	"10410"	"2019"	"2019"	"North Dakota"	"38"	0	762062	0.00
	"Poliomyelitis, paralytic"	"10410"	"2019"	"2019"	"South Dakota"	"46"	0	884659	0.00
